724060,"BALTIMORE BLT-WASHNGTN INT'L",MD,-5.0,39.167,-76.683,45
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
10/01/1980,11:00,928,1365,613,1,18,568,1,18,224,1,18,65600,1,18,58800,1,18,25400,1,18,6020,1,31,6,B,8,6,B,8,22.6,B,8,13.4,B,8,57,B,8,1006,B,8,30,B,8,2.9,B,8,-9900,?,0,77777,B,8,2.5,E,8,0.167,F,8,-9900.000,?,0,-9900,-9900,?,0
10/01/1980,12:00,995,1365,671,1,18,625,1,18,213,1,18,70100,1,18,63000,1,18,24000,1,18,6200,1,31,6,B,8,5,B,8,24.1,B,8,13.8,B,8,54,B,8,1006,B,8,40,B,8,3.3,B,8,-9900,?,0,77777,B,8,2.5,E,8,0.167,F,8,-9900.000,?,0,-9900,-9900,?,0
10/01/1980,13:00,990,1365,552,1,13,413,1,13,251,1,13,59000,1,13,42900,1,13,27800,1,13,7440,1,23,5,A,7,4,A,7,25.6,A,7,14.4,A,7,50,A,7,1005,A,7,50,A,7,3.6,A,7,12900,A,7,77777,A,7,2.6,E,8,0.167,F,8,-9900.000,?,0,-9900,-9900,?,0
10/01/1980,14:00,914,1365,533,1,18,494,1,18,200,1,18,57600,1,18,51200,1,18,23200,1,18,5230,1,31,6,B,8,5,B,8,25.8,B,8,14.1,B,8,50,B,8,1005,B,8,60,B,8,3.6,B,8,-9900,?,0,77777,B,8,2.6,E,8,0.167,F,8,-9900.000,?,0,-9900,-9900,?,0
10/01/1980,15:00,773,1365,436,1,18,431,1,18,190,1,18,46200,1,18,43900,1,18,21200,1,18,4300,1,31,7,B,8,5,B,8,25.9,B,8,14.2,B,8,49,B,8,1004,B,8,70,B,8,3.6,B,8,-9900,?,0,77777,B,8,2.6,E,8,0.167,F,8,-9900.000,?,0,-9900,-9900,?,0
10/01/1980,16:00,575,1365,290,1,13,330,1,13,150,1,13,31100,1,13,33100,1,13,17100,1,13,3130,1,23,8,A,7,6,A,7,26.1,A,7,14.4,A,7,49,A,7,1004,A,7,80,A,7,3.6,A,7,19300,A,7,2440,A,7,2.6,E,8,0.167,F,8,-9900.000,?,0,-9900,-9900,?,0
10/01/1980,17:00,336,1365,124,1,18,148,1,18,87,1,18,13500,1,18,12600,1,18,10400,1,18,1900,1,31,6,B,8,5,B,8,24.3,B,8,15.1,B,8,59,B,8,1004,B,8,110,B,8,2.9,B,8,-9900,?,0,77777,B,8,2.8,E,8,0.167,F,8,-9900.000,?,0,-9900,-9900,?,0
10/01/1980,18:00,80,1080,29,1,18,36,1,18,25,1,18,3100,1,18,1700,1,18,2900,1,18,520,1,31,5,B,8,4,B,8,22.4,B,8,15.8,B,8,69,B,8,1004,B,8,150,B,8,2.2,B,8,-9900,?,0,77777,B,8,2.9,E,8,0.167,F,8,-9900.000,?,0,-9900,-9900,?,0
10/01/1980,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,A,7,20.6,A,7,16.7,A,7,79,A,7,1005,A,7,180,A,7,1.5,A,7,19300,A,7,77777,A,7,3.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/01/1980,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,19.8,B,8,16.6,B,8,82,B,8,1005,B,8,200,B,8,1.7,B,8,-9900,?,0,77777,B,8,2.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/01/1980,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,B,8,4,B,8,19.1,B,8,16.4,B,8,84,B,8,1005,B,8,210,B,8,1.9,B,8,-9900,?,0,77777,B,8,2.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/01/1980,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,4,A,7,18.3,A,7,16.1,A,7,87,A,7,1005,A,7,230,A,7,2.1,A,7,12900,A,7,77777,A,7,2.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/01/1980,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,B,8,5,B,8,17.8,B,8,15.8,B,8,89,B,8,1004,B,8,270,B,8,1.4,B,8,-9900,?,0,77777,B,8,2.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/01/1980,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,B,8,6,B,8,17.2,B,8,15.6,B,8,91,B,8,1004,B,8,320,B,8,0.7,B,8,-9900,?,0,77777,B,8,2.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,7,A,7,16.7,A,7,15.6,A,7,93,A,7,1004,A,7,0,A,7,0.0,A,7,4800,A,7,1370,A,7,2.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,B,8,6,B,8,16.5,B,8,15.3,B,8,93,B,8,1003,B,8,40,B,8,0.5,B,8,-9900,?,0,77777,B,8,2.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,B,8,4,B,8,16.3,B,8,15.1,B,8,93,B,8,1003,B,8,80,B,8,1.0,B,8,-9900,?,0,77777,B,8,2.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,A,7,16.1,A,7,15.0,A,7,93,A,7,1002,A,7,120,A,7,1.5,A,7,4800,A,7,77777,A,7,2.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,B,8,5,B,8,16.1,B,8,14.8,B,8,93,B,8,1002,B,8,160,B,8,1.5,B,8,-9900,?,0,77777,B,8,2.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,8,B,8,16.1,B,8,14.6,B,8,93,B,8,1003,B,8,210,B,8,1.5,B,8,-9900,?,0,77777,B,8,2.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,07:00,106,1240,15,1,13,2,1,9,14,1,13,1700,1,13,0,1,9,1700,1,13,540,1,21,10,A,7,10,A,7,16.1,A,7,15.0,A,7,93,A,7,1003,A,7,250,A,7,1.5,A,7,600,A,7,1830,A,7,2.6,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,08:00,365,1365,96,1,9,1,1,9,95,1,13,10700,1,9,100,1,9,10700,1,13,3400,1,18,9,B,8,9,B,8,18.5,B,8,16.2,B,8,85,B,8,1003,B,8,230,B,8,2.7,B,8,-9900,?,0,1383,B,8,2.8,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,09:00,600,1365,243,1,18,251,1,18,131,1,18,26400,1,18,25500,1,18,15100,1,18,2680,1,31,7,B,8,7,B,8,20.9,B,8,16.9,B,8,77,B,8,1002,B,8,220,B,8,4.0,B,8,-9900,?,0,937,B,8,2.9,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,10:00,790,1365,478,1,13,577,1,13,141,1,13,50000,1,13,57700,1,13,16500,1,13,3250,1,23,6,A,7,6,A,7,23.3,A,7,17.2,A,7,69,A,7,1002,A,7,200,A,7,5.2,A,7,12900,A,7,490,A,7,3.0,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,11:00,923,1365,514,1,18,452,1,18,207,1,18,55400,1,18,46900,1,18,23700,1,18,5490,1,31,6,B,8,6,B,8,24.6,B,8,16.6,B,8,63,B,8,1001,B,8,200,B,8,5.4,B,8,-9900,?,0,1140,B,8,3.0,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,12:00,989,1365,503,1,18,254,1,18,318,1,18,54400,1,18,27400,1,18,34500,1,18,9570,1,31,7,B,8,6,B,8,25.9,B,8,16.2,B,8,57,B,8,1001,B,8,210,B,8,5.5,B,8,-9900,?,0,1790,B,8,2.9,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,13:00,984,1365,640,1,13,624,1,13,187,1,13,67300,1,13,63200,1,13,21500,1,13,5430,1,23,7,A,7,6,A,7,27.2,A,7,16.1,A,7,51,A,7,1000,A,7,210,A,7,5.7,A,7,24100,A,7,2440,A,7,2.8,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,14:00,908,1365,560,1,18,562,1,18,184,1,18,58500,1,18,56500,1,18,20700,1,18,4740,1,31,6,B,8,5,B,8,26.7,B,8,16.4,B,8,55,B,8,1000,B,8,200,B,8,5.9,B,8,-9900,?,0,77777,B,8,2.9,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,15:00,766,1365,421,1,18,509,1,18,133,1,18,44100,1,18,50900,1,18,15500,1,18,3010,1,31,4,B,8,4,B,8,26.1,B,8,17.1,B,8,58,B,8,1000,B,8,190,B,8,6.0,B,8,-9900,?,0,77777,B,8,3.0,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,16:00,568,1365,341,1,13,505,1,13,129,1,13,36000,1,13,48900,1,13,15600,1,13,2530,1,23,3,A,7,3,A,7,25.6,A,7,17.8,A,7,62,A,7,999,A,7,180,A,7,6.2,A,7,24100,A,7,77777,A,7,3.1,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,17:00,328,1365,123,1,18,199,1,18,74,1,18,13100,1,18,16400,1,18,9100,1,18,1380,1,31,5,B,8,5,B,8,22.6,B,8,16.0,B,8,67,B,8,1000,B,8,240,B,8,5.3,B,8,-9900,?,0,77777,B,8,2.8,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,18:00,75,1035,22,1,13,38,1,9,19,1,13,2400,1,13,1800,1,9,2300,1,13,390,1,21,8,B,8,8,B,8,19.7,B,8,14.3,B,8,73,B,8,1002,B,8,290,B,8,4.5,B,8,-9900,?,0,77777,B,8,2.6,E,8,0.074,F,8,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,16.7,A,7,12.8,A,7,78,A,7,1003,A,7,350,A,7,3.6,A,7,16100,A,7,1010,A,7,2.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,16.3,B,8,12.9,B,8,80,B,8,1004,B,8,350,B,8,3.8,B,8,-9900,?,0,1030,B,8,2.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,16.0,B,8,12.9,B,8,82,B,8,1004,B,8,340,B,8,3.9,B,8,-9900,?,0,1050,B,8,2.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,15.6,A,7,12.8,A,7,84,A,7,1005,A,7,340,A,7,4.1,A,7,12900,A,7,1070,A,7,2.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,15.0,B,8,12.7,B,8,87,B,8,1005,B,8,300,B,8,3.4,B,8,-9900,?,0,1110,B,8,2.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/02/1980,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,14.5,B,8,12.6,B,8,90,B,8,1005,B,8,260,B,8,2.8,B,8,-9900,?,0,1150,B,8,2.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.9,A,7,12.8,A,7,93,A,7,1005,A,7,220,A,7,2.1,A,7,12900,A,7,1190,A,7,2.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,13.7,B,8,12.4,B,8,92,B,8,1005,B,8,240,B,8,2.1,B,8,-9900,?,0,1300,B,8,2.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,9,B,8,13.5,B,8,12.0,B,8,91,B,8,1005,B,8,250,B,8,2.1,B,8,-9900,?,0,1410,B,8,2.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,A,7,13.3,A,7,11.7,A,7,90,A,7,1004,A,7,270,A,7,2.1,A,7,12900,A,7,1520,A,7,2.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,9,B,8,13.5,B,8,11.5,B,8,89,B,8,1005,B,8,270,B,8,2.8,B,8,-9900,?,0,1520,B,8,2.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,9,B,8,13.7,B,8,11.3,B,8,88,B,8,1005,B,8,260,B,8,3.4,B,8,-9900,?,0,1520,B,8,2.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,07:00,102,1218,29,1,13,4,1,9,28,1,13,3200,1,13,0,1,9,3200,1,13,930,1,21,10,A,7,9,A,7,13.9,A,7,11.7,A,7,87,A,7,1005,A,7,260,A,7,4.1,A,7,11300,A,7,1520,A,7,2.2,E,8,0.127,F,8,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,08:00,361,1366,77,1,9,26,1,9,70,1,13,8500,1,9,2300,1,9,7900,1,13,1930,1,18,10,B,8,9,B,8,13.9,B,8,12.0,B,8,86,B,8,1005,B,8,290,B,8,4.1,B,8,-9900,?,0,1573,B,8,2.2,E,8,0.127,F,8,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,09:00,595,1366,83,1,9,16,1,9,76,1,13,9200,1,9,1500,1,9,8500,1,13,2460,1,18,10,B,8,10,B,8,13.9,B,8,11.7,B,8,84,B,8,1005,B,8,320,B,8,4.1,B,8,-9900,?,0,1627,B,8,2.1,E,8,0.127,F,8,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,10:00,785,1366,95,1,9,2,1,9,94,1,13,11700,1,9,100,1,9,11600,1,13,4620,1,18,10,A,7,10,A,7,13.9,A,7,11.1,A,7,83,A,7,1005,A,7,350,A,7,4.1,A,7,8000,A,7,1680,A,7,2.1,E,8,0.127,F,8,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,11:00,918,1366,227,1,9,3,1,9,226,1,13,26700,1,9,300,1,9,26600,1,13,10230,1,18,10,B,8,10,B,8,13.9,B,8,11.2,B,8,85,B,8,1005,B,8,340,B,8,3.6,B,8,-9900,?,0,1273,B,8,2.1,E,8,0.127,F,8,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,12:00,984,1366,297,1,9,7,1,9,292,1,13,34500,1,9,600,1,9,34000,1,13,12760,1,18,10,B,8,10,B,8,13.9,B,8,11.6,B,8,88,B,8,1004,B,8,340,B,8,3.1,B,8,-9900,?,0,867,B,8,2.2,E,8,0.127,F,8,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,13:00,978,1366,190,1,9,9,1,9,184,1,13,22900,1,9,700,1,9,22400,1,13,8940,1,18,10,A,7,10,A,7,13.9,A,7,12.2,A,7,90,A,7,1003,A,7,330,A,7,2.6,A,7,4000,A,7,460,A,7,2.2,E,8,0.127,F,8,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,14:00,902,1366,284,1,9,3,1,9,282,1,13,32600,1,9,300,1,9,32500,1,13,11850,1,18,10,B,8,10,B,8,13.9,B,8,11.8,B,8,89,B,8,1003,B,8,20,B,8,2.6,B,8,-9900,?,0,763,B,8,2.2,E,8,0.127,F,8,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,15:00,760,1366,244,1,9,3,1,9,242,1,13,27700,1,9,300,1,9,27500,1,13,9620,1,18,10,B,8,10,B,8,13.9,B,8,11.7,B,8,88,B,8,1002,B,8,60,B,8,2.6,B,8,-9900,?,0,1067,B,8,2.2,E,8,0.127,F,8,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,16:00,562,1366,89,1,9,4,1,9,88,1,13,10600,1,9,200,1,9,10500,1,13,3860,1,18,10,A,7,10,A,7,13.9,A,7,11.7,A,7,87,A,7,1002,A,7,110,A,7,2.6,A,7,4800,A,7,1370,A,7,2.2,E,8,0.127,F,8,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,17:00,321,1366,95,1,13,1,1,9,95,1,13,10500,1,13,0,1,9,10500,1,13,3170,1,21,10,B,8,10,B,8,13.5,B,8,11.4,B,8,88,B,8,1001,B,8,60,B,8,3.1,B,8,-9900,?,0,1777,B,8,2.1,E,8,0.127,F,8,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,18:00,70,1013,26,1,13,0,1,9,26,1,13,2900,1,13,0,1,9,2900,1,13,830,1,21,10,B,8,10,B,8,13.2,B,8,11.2,B,8,89,B,8,1000,B,8,10,B,8,3.6,B,8,-9900,?,0,2183,B,8,2.1,E,8,0.127,F,8,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,12.8,A,7,11.1,A,7,90,A,7,999,A,7,320,A,7,4.1,A,7,11300,A,7,2590,A,7,2.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,9,B,8,12.2,B,8,10.8,B,8,91,B,8,1000,B,8,310,B,8,3.6,B,8,-9900,?,0,2337,B,8,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,7,B,8,11.7,B,8,10.4,B,8,92,B,8,1001,B,8,290,B,8,3.1,B,8,-9900,?,0,2083,B,8,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,6,A,7,11.1,A,7,10.0,A,7,93,A,7,1002,A,7,280,A,7,2.6,A,7,11300,A,7,1830,A,7,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,7,B,8,11.3,B,8,10.1,B,8,93,B,8,1002,B,8,260,B,8,2.8,B,8,-9900,?,0,2033,B,8,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/03/1980,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,8,B,8,11.5,B,8,10.2,B,8,93,B,8,1002,B,8,230,B,8,2.9,B,8,-9900,?,0,2237,B,8,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,A,7,11.7,A,7,10.6,A,7,93,A,7,1001,A,7,210,A,7,3.1,A,7,11300,A,7,2440,A,7,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,9,B,8,11.5,B,8,10.0,B,8,91,B,8,1002,B,8,220,B,8,3.1,B,8,-9900,?,0,2133,B,8,2.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,8,B,8,11.3,B,8,9.4,B,8,88,B,8,1002,B,8,240,B,8,3.1,B,8,-9900,?,0,1827,B,8,1.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,8,A,7,11.1,A,7,8.9,A,7,86,A,7,1002,A,7,250,A,7,3.1,A,7,9700,A,7,1520,A,7,1.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,8,B,8,10.5,B,8,8.5,B,8,88,B,8,1002,B,8,250,B,8,3.1,B,8,-9900,?,0,1573,B,8,1.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,8,B,8,10.0,B,8,8.1,B,8,91,B,8,1003,B,8,240,B,8,3.1,B,8,-9900,?,0,1627,B,8,1.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,07:00,99,1196,22,1,13,15,1,9,20,1,13,2300,1,13,900,1,9,2300,1,13,510,1,21,8,A,7,8,A,7,9.4,A,7,8.3,A,7,93,A,7,1004,A,7,240,A,7,3.1,A,7,11300,A,7,1680,A,7,1.8,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,08:00,356,1367,90,1,18,27,1,18,82,1,18,9800,1,18,2400,1,18,9200,1,18,2200,1,31,7,B,8,7,B,8,11.5,B,8,9.1,B,8,84,B,8,1004,B,8,250,B,8,3.4,B,8,-9900,?,0,77777,B,8,1.8,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,09:00,590,1367,248,1,18,166,1,18,176,1,18,27100,1,18,16600,1,18,19900,1,18,4200,1,31,6,B,8,6,B,8,13.5,B,8,9.4,B,8,76,B,8,1005,B,8,250,B,8,3.8,B,8,-9900,?,0,77777,B,8,1.9,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,10:00,780,1367,504,1,13,636,1,13,138,1,13,52800,1,13,63600,1,13,16300,1,13,3150,1,23,5,A,7,5,A,7,15.6,A,7,9.4,A,7,67,A,7,1005,A,7,260,A,7,4.1,A,7,16100,A,7,77777,A,7,1.9,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,11:00,913,1367,500,1,18,448,1,18,199,1,18,54000,1,18,46400,1,18,22900,1,18,5180,1,31,5,B,8,5,B,8,16.0,B,8,7.5,B,8,60,B,8,1006,B,8,260,B,8,4.5,B,8,-9900,?,0,77777,B,8,1.8,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,12:00,978,1367,491,1,18,305,1,18,271,1,18,53600,1,18,32900,1,18,30000,1,18,7840,1,31,6,B,8,6,B,8,16.3,B,8,5.8,B,8,52,B,8,1006,B,8,260,B,8,4.8,B,8,-9900,?,0,77777,B,8,1.6,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,13:00,972,1367,537,1,13,396,1,13,254,1,13,57200,1,13,41100,1,13,27800,1,13,7320,1,23,6,A,7,6,A,7,16.7,A,7,4.4,A,7,45,A,7,1006,A,7,260,A,7,5.2,A,7,24100,A,7,1370,A,7,1.4,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,14:00,896,1367,424,1,18,314,1,18,217,1,18,46600,1,18,33700,1,18,24400,1,18,5580,1,31,6,B,8,6,B,8,16.7,B,8,3.8,B,8,44,B,8,1006,B,8,270,B,8,4.7,B,8,-9900,?,0,1340,B,8,1.4,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,15:00,753,1367,347,1,18,212,1,18,230,1,18,38000,1,18,22000,1,18,25800,1,18,5960,1,31,6,B,8,6,B,8,16.7,B,8,3.5,B,8,42,B,8,1007,B,8,280,B,8,4.1,B,8,-9900,?,0,1310,B,8,1.4,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,16:00,555,1367,252,1,13,214,1,13,165,1,13,26800,1,13,21200,1,13,18200,1,13,3500,1,23,6,A,7,6,A,7,16.7,A,7,3.3,A,7,41,A,7,1007,A,7,290,A,7,3.6,A,7,32200,A,7,1280,A,7,1.3,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
10/04/1980,17:00,314,1367,98,1,18,48,1,18,87,1,18,10700,1,18,4100,1,18,9800,1,18,2200,1,31,7,B,8,7,B,8,15.6,B,8,3.8,B,8,46,B,8,1008,B,8,290,B,8,3.3,B,8,-9900,?,0,1360,B,8,1.4,E,8,0.090,F,8,-9900.000,?,0,-9900,-9900,?,0
